player,team,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,map,date,source_url,event
purp0,TL,6,0,0,0,1,1,0,0,0,36,0,0,all,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
trexx,TL,3,0,0,0,0,0,0,0,0,46,1,0,all,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
LohaN,TL,3,0,0,0,1,0,0,0,0,38,0,0,all,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Kicks,TL,2,1,0,0,0,0,0,0,0,47,3,0,all,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
kamo,TL,2,2,1,0,0,0,0,0,0,53,0,0,all,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Izzy,EF,10,1,0,0,0,0,0,0,0,54,0,0,all,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
nekky,EF,7,1,0,0,0,0,0,0,0,63,5,1,all,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
audaz,EF,3,3,0,0,2,0,0,0,0,56,1,0,all,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Favian,EF,5,5,2,0,0,0,0,0,0,85,2,0,all,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
echo,EF,4,2,1,0,0,1,0,0,0,67,0,1,all,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
purp0,TL,5,0,0,0,1,1,0,0,0,37,0,0,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
trexx,TL,2,0,0,0,0,0,0,0,0,42,1,0,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
LohaN,TL,3,0,0,0,0,0,0,0,0,44,0,0,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Kicks,TL,1,0,0,0,0,0,0,0,0,37,2,0,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
kamo,TL,2,2,0,0,0,0,0,0,0,57,0,0,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Izzy,EF,4,0,0,0,0,0,0,0,0,41,0,0,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
nekky,EF,4,1,0,0,0,0,0,0,0,73,3,1,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
audaz,EF,3,0,0,0,1,0,0,0,0,53,1,0,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Favian,EF,4,2,0,0,0,0,0,0,0,71,1,0,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
echo,EF,2,1,1,0,0,1,0,0,0,80,0,0,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
purp0,TL,1,0,0,0,0,0,0,0,0,34,0,0,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
trexx,TL,1,0,0,0,0,0,0,0,0,49,0,0,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
LohaN,TL,0,0,0,0,1,0,0,0,0,32,0,0,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Kicks,TL,1,1,0,0,0,0,0,0,0,57,1,0,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
kamo,TL,0,0,1,0,0,0,0,0,0,49,0,0,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Izzy,EF,6,1,0,0,0,0,0,0,0,67,0,0,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
nekky,EF,3,0,0,0,0,0,0,0,0,52,2,0,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
audaz,EF,0,3,0,0,1,0,0,0,0,58,0,0,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Favian,EF,1,3,2,0,0,0,0,0,0,98,1,0,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
echo,EF,2,1,0,0,0,0,0,0,0,53,0,1,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
crashies,FNC,6,2,1,0,0,0,0,0,0,51,8,2,all,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Boaster,FNC,6,2,0,0,0,0,0,0,0,38,2,0,all,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Cloud,FNC,8,3,0,0,2,0,0,0,0,58,5,1,all,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
kaajak,FNC,6,2,0,0,0,0,0,0,0,47,2,0,all,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Alfajer,FNC,11,3,0,0,0,0,0,0,0,60,0,0,all,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Jesse,GX,4,3,0,0,0,0,0,0,0,55,3,1,all,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
neT,GX,3,1,0,0,0,0,1,0,0,43,2,0,all,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Flickless,GX,3,0,0,0,1,0,0,0,0,32,4,3,all,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
ara,GX,10,1,2,0,0,0,0,0,0,53,3,1,all,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
westside,GX,8,3,1,0,1,0,0,0,0,56,0,2,all,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
crashies,FNC,4,0,1,0,0,0,0,0,0,63,6,1,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Boaster,FNC,2,2,0,0,0,0,0,0,0,39,0,0,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Cloud,FNC,3,1,0,0,0,0,0,0,0,45,3,0,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
kaajak,FNC,5,0,0,0,0,0,0,0,0,48,0,0,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Alfajer,FNC,5,2,0,0,0,0,0,0,0,53,0,0,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Jesse,GX,3,1,0,0,0,0,0,0,0,42,1,1,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
neT,GX,2,0,0,0,0,0,1,0,0,41,2,0,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Flickless,GX,3,0,0,0,1,0,0,0,0,34,2,1,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
ara,GX,6,0,1,0,0,0,0,0,0,50,2,1,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
westside,GX,4,1,0,0,0,0,0,0,0,40,0,0,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
crashies,FNC,2,2,0,0,0,0,0,0,0,39,2,1,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Boaster,FNC,4,0,0,0,0,0,0,0,0,37,2,0,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Cloud,FNC,5,2,0,0,2,0,0,0,0,71,2,1,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
kaajak,FNC,1,2,0,0,0,0,0,0,0,46,2,0,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Alfajer,FNC,6,1,0,0,0,0,0,0,0,66,0,0,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Jesse,GX,1,2,0,0,0,0,0,0,0,68,2,0,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
neT,GX,1,1,0,0,0,0,0,0,0,45,0,0,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Flickless,GX,0,0,0,0,0,0,0,0,0,29,2,2,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
ara,GX,4,1,1,0,0,0,0,0,0,56,1,0,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
westside,GX,4,2,1,0,1,0,0,0,0,71,0,2,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
al0rante,PCF,7,3,0,0,1,0,0,0,0,52,1,0,all,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
qpert,PCF,4,0,0,0,2,0,0,0,0,35,4,5,all,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
waddle,PCF,6,3,0,0,1,0,0,0,0,68,4,2,all,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
seven,PCF,11,1,0,0,0,0,0,0,0,49,1,0,all,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
NINJA,PCF,5,3,2,0,2,1,0,0,0,55,1,1,all,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
starxo,M8,4,2,0,0,0,1,0,0,0,44,10,1,all,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
marteen,M8,10,3,0,0,0,0,0,0,0,59,3,2,all,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
bipo,M8,4,2,0,1,0,0,0,0,0,48,2,0,all,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Minny,M8,7,5,0,1,0,0,0,0,0,62,2,1,all,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Proxh,M8,6,2,1,0,1,1,0,0,0,55,6,0,all,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
al0rante,PCF,5,2,0,0,1,0,0,0,0,73,1,0,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
qpert,PCF,2,0,0,0,0,0,0,0,0,38,3,1,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
waddle,PCF,2,2,0,0,0,0,0,0,0,79,4,1,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
seven,PCF,6,0,0,0,0,0,0,0,0,45,0,0,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
NINJA,PCF,4,2,1,0,0,1,0,0,0,66,0,1,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
starxo,M8,0,0,0,0,0,0,0,0,0,21,2,0,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
marteen,M8,5,0,0,0,0,0,0,0,0,60,0,0,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
bipo,M8,0,1,0,1,0,0,0,0,0,62,1,0,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Minny,M8,1,1,0,0,0,0,0,0,0,45,0,1,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Proxh,M8,2,1,0,0,0,1,0,0,0,35,0,0,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
al0rante,PCF,1,1,0,0,0,0,0,0,0,61,0,0,Sunset,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
qpert,PCF,2,0,0,0,0,0,0,0,0,20,1,2,Sunset,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
waddle,PCF,1,0,0,0,0,0,0,0,0,48,0,0,Sunset,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
seven,PCF,1,1,0,0,0,0,0,0,0,44,0,0,Sunset,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
NINJA,PCF,0,1,1,0,2,0,0,0,0,52,0,0,Sunset,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
starxo,M8,3,1,0,0,0,1,0,0,0,53,4,0,Sunset,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
marteen,M8,2,1,0,0,0,0,0,0,0,53,1,1,Sunset,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
bipo,M8,1,1,0,0,0,0,0,0,0,32,0,0,Sunset,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Minny,M8,3,3,0,1,0,0,0,0,0,85,1,0,Sunset,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
Proxh,M8,1,1,1,0,1,0,0,0,0,68,3,0,Sunset,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
al0rante,PCF,1,0,0,0,0,0,0,0,0,23,0,0,Ascent,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
qpert,PCF,0,0,0,0,2,0,0,0,0,48,0,2,Ascent,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
waddle,PCF,3,1,0,0,1,0,0,0,0,76,0,1,Ascent,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
seven,PCF,4,0,0,0,0,0,0,0,0,58,1,0,Ascent,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
