team_a,team_b,team_a_economy,team_b_economy,round,team_a_bank,team_b_bank,map,date,source_url,event
FUT,NAVI,21650,22100,15,0.4k,11.1k,Ascent,2026-07-15 11:00:00,https://www.vlr.gg/712803/fut-esports-vs-natus-vincere-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FUT,NAVI,8600,23150,16,8.8k,13.2k,Ascent,2026-07-15 11:00:00,https://www.vlr.gg/712803/fut-esports-vs-natus-vincere-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FUT,NAVI,20050,24400,17,5.4k,18.0k,Ascent,2026-07-15 11:00:00,https://www.vlr.gg/712803/fut-esports-vs-natus-vincere-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FUT,NAVI,18600,23500,18,4.3k,10.5k,Ascent,2026-07-15 11:00:00,https://www.vlr.gg/712803/fut-esports-vs-natus-vincere-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FUT,NAVI,14950,23900,19,1.3k,12.3k,Ascent,2026-07-15 11:00:00,https://www.vlr.gg/712803/fut-esports-vs-natus-vincere-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FUT,NAVI,20300,17600,20,2.5k,5.7k,Ascent,2026-07-15 11:00:00,https://www.vlr.gg/712803/fut-esports-vs-natus-vincere-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FUT,NAVI,22950,10800,21,7.2k,9.6k,Ascent,2026-07-15 11:00:00,https://www.vlr.gg/712803/fut-esports-vs-natus-vincere-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FUT,NAVI,26150,23150,22,10.1k,3.0k,Ascent,2026-07-15 11:00:00,https://www.vlr.gg/712803/fut-esports-vs-natus-vincere-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,4250,3550,1,0.0k,0.4k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,12800,2850,2,4.3k,8.4k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,19150,21050,3,10.9k,0.2k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,22050,8250,4,17.6k,8.2k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,22650,24350,5,6.0k,7.0k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,10350,25150,6,9.3k,18.5k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,21100,24650,7,4.2k,16.0k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,17600,24650,8,3.3k,19.3k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,9900,24750,9,8.9k,18.9k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,21900,25250,10,2.8k,20.2k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,9450,25150,11,9.0k,25.0k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,23800,25150,12,1.2k,35.2k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,3850,3550,13,0.4k,0.6k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,1250,12550,14,9.6k,7.2k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,21800,19350,15,0.6k,13.7k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,8450,22150,16,7.9k,12.7k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,23500,13100,17,7.8k,10.4k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,23550,19150,18,6.2k,4.1k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,18150,24550,19,0.6k,10.8k,Split,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,3900,3400,1,0.3k,0.4k,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,2450,14900,2,9.0k,2.3k,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,21550,15200,3,0.8k,13.8k,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,5700,22000,4,11.2k,15.8k,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,21850,24650,5,6.1k,12.3k,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,17700,24450,6,5.7k,21.5k,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,21500,24750,7,1.0k,21.7k,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,18250,25250,8,0.9k,20.6k,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,17850,22350,9,2.8k,8.5k,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,6850,22050,10,8.0k,12.8k,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,21450,25450,11,0.9k,16.0k,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,20500,23700,12,3.5k,3.5k,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,4150,3750,13,0.1k,0.4k,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,8400,16200,14,1.7k,4.8k,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
TL,EF,14100,23100,15,1.0k,11.4k,Lotus,2026-07-15 13:10:00,https://www.vlr.gg/712804/team-liquid-vs-eternal-fire-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,3200,4400,1,0.4k,0.0k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,2300,16550,2,7.9k,5.2k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,20250,22600,3,0.5k,13.7k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,21150,20300,4,12.0k,3.9k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,21850,15400,5,23.9k,8.3k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,23650,22150,6,10.6k,11.3k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,20150,23450,7,2.6k,12.4k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,20000,20650,8,6.3k,4.3k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,20850,7350,9,14.1k,9.7k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,21650,21800,10,3.8k,6.0k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,23350,8350,11,10.0k,8.7k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,24850,21500,12,16.8k,0.5k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,3900,4100,13,0.1k,0.0k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,16550,1400,14,5.0k,8.5k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,10350,23550,15,7.5k,10.4k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,23350,11550,16,9.1k,10.5k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,23950,21900,17,18.9k,2.0k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,23750,21850,18,7.4k,6.0k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,22200,23250,19,4.3k,17.7k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,22200,21150,20,7.4k,7.4k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,10650,24450,21,7.3k,10.9k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,21600,21350,22,11.6k,2.8k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,23450,17400,23,17.1k,0.5k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,23150,22650,24,6.0k,6.5k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,23650,24250,25,0.9k,1.0k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,24050,24000,26,0.9k,0.8k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,23650,23950,27,0.9k,1.3k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,23750,24000,28,1.2k,0.8k,Ascent,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,4050,3700,1,0.1k,0.3k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,15550,2800,2,2.3k,8.1k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,18500,21700,3,12.7k,0.1k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,22300,6950,4,13.9k,10.4k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,25000,20800,5,13.8k,5.9k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,25350,20150,6,22.1k,5.0k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,20050,21650,7,14.8k,12.0k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,23250,19800,8,21.2k,4.0k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,24450,20700,9,9.1k,10.2k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,25050,17300,10,14.5k,6.1k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,25350,18600,11,15.1k,1.9k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,22700,20600,12,3.9k,4.2k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,4100,3800,13,0.1k,0.1k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,16200,3100,14,1.9k,7.4k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,18000,20250,15,11.3k,0.3k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,20600,20000,16,1.9k,7.3k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,8850,22700,17,7.6k,10.9k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,19450,23350,18,5.6k,7.0k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,23600,18250,19,5.6k,0.8k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,9950,20750,20,7.1k,3.9k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,21550,22450,21,1.0k,9.1k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
FNC,GX,9150,23350,22,9.4k,8.6k,Sunset,2026-07-16 11:00:00,https://www.vlr.gg/712805/fnatic-vs-giantx-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
PCF,M8,4100,3750,1,0.1k,0.2k,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
PCF,M8,16600,1250,2,4.6k,8.6k,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
PCF,M8,6200,21700,3,10.3k,6.9k,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
PCF,M8,21900,26050,4,1.5k,14.7k,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
PCF,M8,6450,25450,5,11.4k,17.2k,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
PCF,M8,25350,22850,6,18.3k,5.4k,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
PCF,M8,24650,9700,7,25.0k,9.3k,Split,2026-07-16 13:35:00,https://www.vlr.gg/712806/pcific-esports-vs-gentle-mates-vct-2026-emea-stage-2-w1,VCT 2026: EMEA Stage 2
