series_id,url,event,tournament,status,error,attempts,has_performance,has_economy,first_seen,last_attempt
626549,https://www.vlr.gg/626549/paper-rex-vs-g2-esports-valorant-masters-santiago-2026-lr3,,valorant_masters_santiago_2026,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
626550,https://www.vlr.gg/626550/nrg-vs-paper-rex-valorant-masters-santiago-2026-lbf,,valorant_masters_santiago_2026,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
626544,https://www.vlr.gg/626544/nongshim-redforce-vs-paper-rex-valorant-masters-santiago-2026-gf,,valorant_masters_santiago_2026,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596399,https://www.vlr.gg/596399/envy-vs-evil-geniuses-vct-2026-americas-kickoff-ur1,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596398,https://www.vlr.gg/596398/loud-vs-cloud9-vct-2026-americas-kickoff-ur1,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596400,https://www.vlr.gg/596400/kr-esports-vs-furia-vct-2026-americas-kickoff-ur1,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596401,https://www.vlr.gg/596401/100-thieves-vs-leviat-n-vct-2026-americas-kickoff-ur1,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596402,https://www.vlr.gg/596402/nrg-vs-cloud9-vct-2026-americas-kickoff-ur2,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596403,https://www.vlr.gg/596403/mibr-vs-envy-vct-2026-americas-kickoff-ur2,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596404,https://www.vlr.gg/596404/sentinels-vs-furia-vct-2026-americas-kickoff-ur2,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596405,https://www.vlr.gg/596405/g2-esports-vs-100-thieves-vct-2026-americas-kickoff-ur2,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596409,https://www.vlr.gg/596409/loud-vs-100-thieves-vct-2026-americas-kickoff-mr1,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596410,https://www.vlr.gg/596410/evil-geniuses-vs-sentinels-vct-2026-americas-kickoff-mr1,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596411,https://www.vlr.gg/596411/kr-esports-vs-envy-vct-2026-americas-kickoff-mr1,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596412,https://www.vlr.gg/596412/leviat-n-vs-cloud9-vct-2026-americas-kickoff-mr1,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596413,https://www.vlr.gg/596413/100-thieves-vs-sentinels-vct-2026-americas-kickoff-mr2,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596414,https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596406,https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596407,https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596419,https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596420,https://www.vlr.gg/596420/kr-esports-vs-leviat-n-vct-2026-americas-kickoff-lr1,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596415,https://www.vlr.gg/596415/nrg-vs-100-thieves-vct-2026-americas-kickoff-mr3,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596416,https://www.vlr.gg/596416/g2-esports-vs-cloud9-vct-2026-americas-kickoff-mr3,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596421,https://www.vlr.gg/596421/envy-vs-evil-geniuses-vct-2026-americas-kickoff-lr2,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596422,https://www.vlr.gg/596422/sentinels-vs-leviat-n-vct-2026-americas-kickoff-lr2,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596423,https://www.vlr.gg/596423/100-thieves-vs-evil-geniuses-vct-2026-americas-kickoff-lr3,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596424,https://www.vlr.gg/596424/cloud9-vs-leviat-n-vct-2026-americas-kickoff-lr3,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596417,https://www.vlr.gg/596417/nrg-vs-g2-esports-vct-2026-americas-kickoff-mr4,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596425,https://www.vlr.gg/596425/100-thieves-vs-cloud9-vct-2026-americas-kickoff-lr4,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596408,https://www.vlr.gg/596408/mibr-vs-furia-vct-2026-americas-kickoff-ubf,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596426,https://www.vlr.gg/596426/nrg-vs-100-thieves-vct-2026-americas-kickoff-lr5,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596418,https://www.vlr.gg/596418/mibr-vs-g2-esports-vct-2026-americas-kickoff-mbf,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
596427,https://www.vlr.gg/596427/mibr-vs-nrg-vct-2026-americas-kickoff-lbf,,vct_2026_americas_kickoff,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645474,https://www.vlr.gg/645474/sentinels-vs-kr-esports-vct-2026-americas-stage-1-w1,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645475,https://www.vlr.gg/645475/g2-esports-vs-mibr-vct-2026-americas-stage-1-w1,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645476,https://www.vlr.gg/645476/100-thieves-vs-evil-geniuses-vct-2026-americas-stage-1-w1,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645477,https://www.vlr.gg/645477/envy-vs-loud-vct-2026-americas-stage-1-w1,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645478,https://www.vlr.gg/645478/cloud9-vs-leviat-n-vct-2026-americas-stage-1-w1,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645479,https://www.vlr.gg/645479/furia-vs-nrg-vct-2026-americas-stage-1-w1,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
645480,https://www.vlr.gg/645480/cloud9-vs-envy-vct-2026-americas-stage-1-w2,,vct_2026_americas_stage_1,ok,,1,,,2026-09-13T17:00:42+00:00,2026-09-13T17:00:42+00:00
