teamA,map,side,teamB,rndA,rndB,round,winCon,date,map_order,event,source_url
GEN,Ascent,atk,ZETA,1,0,13,elim,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,atk,ZETA,1,0,14,elim,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,atk,ZETA,1,0,15,elim,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,atk,ZETA,1,0,16,elim,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,atk,ZETA,1,0,17,boom,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,atk,ZETA,1,0,18,elim,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,atk,ZETA,0,1,19,tim,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,atk,ZETA,1,0,20,boom,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,def,ZETA,1,0,1,elim,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,def,ZETA,1,0,2,elim,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,def,ZETA,0,1,3,elim,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,def,ZETA,0,1,4,elim,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,def,ZETA,0,1,5,boom,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,def,ZETA,1,0,6,defus,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,def,ZETA,0,1,7,elim,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,def,ZETA,1,0,8,elim,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,def,ZETA,1,0,9,defus,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,def,ZETA,1,0,10,defus,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,def,ZETA,0,1,11,elim,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Ascent,def,ZETA,0,1,12,elim,2026-07-16 04:00:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,atk,ZETA,0,1,1,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,atk,ZETA,0,1,2,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,atk,ZETA,0,1,3,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,atk,ZETA,1,0,4,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,atk,ZETA,1,0,5,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,atk,ZETA,1,0,6,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,atk,ZETA,1,0,7,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,atk,ZETA,1,0,8,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,atk,ZETA,0,1,9,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,atk,ZETA,0,1,10,defus,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,atk,ZETA,1,0,11,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,atk,ZETA,1,0,12,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,atk,ZETA,1,0,25,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,atk,ZETA,1,0,27,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,atk,ZETA,1,0,29,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,def,ZETA,0,1,13,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,def,ZETA,0,1,14,boom,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,def,ZETA,1,0,15,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,def,ZETA,1,0,16,defus,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,def,ZETA,0,1,17,boom,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,def,ZETA,1,0,18,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,def,ZETA,0,1,19,boom,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,def,ZETA,0,1,20,boom,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,def,ZETA,0,1,21,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,def,ZETA,0,1,22,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,def,ZETA,1,0,23,defus,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,def,ZETA,1,0,24,defus,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,def,ZETA,0,1,26,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,def,ZETA,0,1,28,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
GEN,Sunset,def,ZETA,1,0,30,elim,2026-07-16 04:00:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1
TS,Split,atk,VL,0,1,1,defus,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,atk,VL,0,1,2,elim,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,atk,VL,0,1,3,elim,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,atk,VL,0,1,4,defus,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,atk,VL,0,1,5,defus,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,atk,VL,0,1,6,defus,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,atk,VL,1,0,7,elim,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,atk,VL,1,0,8,elim,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,atk,VL,0,1,9,elim,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,atk,VL,0,1,10,tim,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,atk,VL,0,1,11,defus,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,atk,VL,0,1,12,elim,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,def,VL,1,0,13,defus,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,def,VL,1,0,14,elim,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,def,VL,0,1,15,elim,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,def,VL,1,0,16,defus,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,def,VL,1,0,17,elim,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,def,VL,0,1,18,elim,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Split,def,VL,0,1,19,elim,2026-07-16 07:05:00,0,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Haven,atk,VL,0,1,13,defus,2026-07-16 07:05:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Haven,atk,VL,0,1,14,elim,2026-07-16 07:05:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
TS,Haven,atk,VL,1,0,15,elim,2026-07-16 07:05:00,1,VCT 2026: Pacific Stage 2,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1
