player,team,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,map,date,source_url,event
Efina,GEN,4,3,0,0,3,0,1,0,0,40,11,3,all,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
t3xture,GEN,11,1,0,1,1,0,0,0,0,58,0,2,all,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Ash,GEN,4,2,1,0,0,0,0,0,0,47,0,0,all,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Karon,GEN,13,2,1,0,1,0,1,0,0,71,3,1,all,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Raxcal,GEN,5,1,0,0,0,0,0,0,0,44,4,0,all,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
eKo,ZETA,7,1,1,0,0,2,0,0,0,58,9,1,all,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
SugarZ3ro,ZETA,3,0,0,0,0,0,0,0,0,33,0,0,all,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
SyouTa,ZETA,7,2,1,0,0,0,1,0,0,60,3,0,all,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Xdll,ZETA,7,2,1,0,1,0,0,0,0,39,8,0,all,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Absol,ZETA,1,2,2,0,0,0,0,0,0,38,0,0,all,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Efina,GEN,1,2,0,0,2,0,1,0,0,38,4,1,Ascent,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
t3xture,GEN,6,0,0,1,1,0,0,0,0,76,0,1,Ascent,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Ash,GEN,3,1,0,0,0,0,0,0,0,44,0,0,Ascent,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Karon,GEN,5,1,0,0,1,0,0,0,0,64,1,1,Ascent,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Raxcal,GEN,4,0,0,0,0,0,0,0,0,53,2,0,Ascent,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
eKo,ZETA,5,1,0,0,0,1,0,0,0,64,6,0,Ascent,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
SugarZ3ro,ZETA,1,0,0,0,0,0,0,0,0,36,0,0,Ascent,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
SyouTa,ZETA,2,0,0,0,0,0,0,0,0,60,0,0,Ascent,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Xdll,ZETA,4,1,1,0,0,0,0,0,0,47,3,0,Ascent,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Absol,ZETA,0,1,1,0,0,0,0,0,0,37,0,0,Ascent,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Efina,GEN,3,1,0,0,1,0,0,0,0,41,7,2,Sunset,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
t3xture,GEN,5,1,0,0,0,0,0,0,0,39,0,1,Sunset,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Ash,GEN,1,1,1,0,0,0,0,0,0,49,0,0,Sunset,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Karon,GEN,8,1,1,0,0,0,1,0,0,78,2,0,Sunset,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Raxcal,GEN,1,1,0,0,0,0,0,0,0,34,2,0,Sunset,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
eKo,ZETA,2,0,1,0,0,1,0,0,0,52,3,1,Sunset,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
SugarZ3ro,ZETA,2,0,0,0,0,0,0,0,0,30,0,0,Sunset,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
SyouTa,ZETA,5,2,1,0,0,0,1,0,0,59,3,0,Sunset,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Xdll,ZETA,3,1,0,0,1,0,0,0,0,31,5,0,Sunset,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Absol,ZETA,1,1,1,0,0,0,0,0,0,38,0,0,Sunset,2026-07-16 04:00:00,https://www.vlr.gg/698884/gen-g-vs-zeta-division-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Sylvan,TS,10,4,0,0,1,0,1,0,0,54,6,0,all,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
natz,TS,3,2,1,0,1,1,0,0,0,43,1,1,all,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
kellyS,TS,6,3,0,0,0,0,0,0,0,44,5,2,all,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
STYRON,TS,4,4,0,0,0,0,0,0,0,51,11,1,all,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Zeus,TS,6,5,4,0,1,1,0,0,0,66,3,1,all,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
C1ndeR,VL,5,0,0,0,1,0,0,0,0,33,0,3,all,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Foxy9,VL,12,4,1,0,1,0,0,0,0,59,0,0,all,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
oonzmlp,VL,8,1,0,0,0,1,0,0,0,61,6,4,all,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Zexy,VL,5,5,1,0,0,1,0,0,0,53,1,3,all,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
XuNa,VL,10,3,0,0,1,0,0,0,0,68,8,3,all,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Sylvan,TS,1,2,0,0,0,0,0,0,0,45,0,0,Split,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
natz,TS,1,0,0,0,1,0,0,0,0,42,0,1,Split,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
kellyS,TS,2,0,0,0,0,0,0,0,0,29,1,0,Split,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
STYRON,TS,2,2,0,0,0,0,0,0,0,64,6,0,Split,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Zeus,TS,1,0,1,0,0,1,0,0,0,56,0,1,Split,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
C1ndeR,VL,0,0,0,0,0,0,0,0,0,38,0,1,Split,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Foxy9,VL,5,3,1,0,1,0,0,0,0,87,0,0,Split,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
oonzmlp,VL,2,0,0,0,0,0,0,0,0,46,0,2,Split,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Zexy,VL,2,3,0,0,0,0,0,0,0,70,1,0,Split,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
XuNa,VL,4,1,0,0,1,0,0,0,0,71,4,2,Split,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Sylvan,TS,5,1,0,0,0,0,1,0,0,67,2,0,Haven,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
natz,TS,1,2,0,0,0,1,0,0,0,48,1,0,Haven,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
kellyS,TS,1,1,0,0,0,0,0,0,0,51,2,1,Haven,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
STYRON,TS,2,1,0,0,0,0,0,0,0,53,4,1,Haven,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Zeus,TS,2,4,0,0,0,0,0,0,0,75,0,0,Haven,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
C1ndeR,VL,2,0,0,0,0,0,0,0,0,26,0,0,Haven,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Foxy9,VL,4,1,0,0,0,0,0,0,0,46,0,0,Haven,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
oonzmlp,VL,1,0,0,0,0,0,0,0,0,59,5,0,Haven,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Zexy,VL,1,0,1,0,0,1,0,0,0,37,0,3,Haven,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
XuNa,VL,3,2,0,0,0,0,0,0,0,74,1,0,Haven,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Sylvan,TS,4,1,0,0,1,0,0,0,0,51,4,0,Summit,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
natz,TS,1,0,1,0,0,0,0,0,0,39,0,0,Summit,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
kellyS,TS,3,2,0,0,0,0,0,0,0,53,2,1,Summit,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
STYRON,TS,0,1,0,0,0,0,0,0,0,37,1,0,Summit,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Zeus,TS,3,1,3,0,1,0,0,0,0,67,3,0,Summit,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
C1ndeR,VL,3,0,0,0,1,0,0,0,0,34,0,2,Summit,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Foxy9,VL,3,0,0,0,0,0,0,0,0,43,0,0,Summit,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
oonzmlp,VL,5,1,0,0,0,1,0,0,0,79,1,2,Summit,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Zexy,VL,2,2,0,0,0,0,0,0,0,52,0,0,Summit,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
XuNa,VL,3,0,0,0,0,0,0,0,0,59,3,1,Summit,2026-07-16 07:05:00,https://www.vlr.gg/698885/team-secret-vs-varrel-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Crws,FS,4,1,0,0,3,0,0,0,0,38,2,0,all,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Killua,FS,7,3,1,0,1,0,1,0,0,63,7,1,all,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
JitBoyS,FS,12,4,1,1,0,0,0,0,0,71,4,1,all,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
primmie,FS,10,0,0,0,0,0,0,0,0,39,3,0,all,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
seph1roth,FS,4,3,0,0,0,1,0,0,0,40,2,0,all,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Rb,NS,7,5,1,0,0,0,1,0,0,64,7,1,all,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Dambi,NS,6,3,0,0,0,0,0,0,0,39,1,1,all,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Francis,NS,3,2,2,1,0,0,0,0,0,67,7,2,all,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Ivy,NS,9,0,0,0,0,0,0,0,0,45,0,0,all,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Xross,NS,11,3,0,0,2,0,0,0,0,61,5,2,all,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Crws,FS,1,0,0,0,0,0,0,0,0,34,0,0,Haven,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Killua,FS,4,1,0,0,1,0,0,0,0,68,1,1,Haven,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
JitBoyS,FS,1,0,0,1,0,0,0,0,0,69,0,1,Haven,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
primmie,FS,1,0,0,0,0,0,0,0,0,27,1,0,Haven,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
seph1roth,FS,0,0,0,0,0,0,0,0,0,34,0,0,Haven,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Rb,NS,2,3,0,0,0,0,1,0,0,88,6,0,Haven,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Dambi,NS,1,1,0,0,0,0,0,0,0,45,0,0,Haven,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Francis,NS,1,1,1,0,0,0,0,0,0,84,3,1,Haven,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Ivy,NS,3,0,0,0,0,0,0,0,0,54,0,0,Haven,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Xross,NS,2,2,0,0,1,0,0,0,0,65,2,1,Haven,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Crws,FS,1,1,0,0,1,0,0,0,0,38,0,0,Split,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Killua,FS,1,2,1,0,0,0,1,0,0,80,4,0,Split,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
JitBoyS,FS,5,2,1,0,0,0,0,0,0,77,2,0,Split,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
primmie,FS,1,0,0,0,0,0,0,0,0,39,2,0,Split,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
seph1roth,FS,2,2,0,0,0,0,0,0,0,50,0,0,Split,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Rb,NS,3,1,0,0,0,0,0,0,0,42,1,0,Split,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Dambi,NS,4,2,0,0,0,0,0,0,0,40,1,0,Split,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Francis,NS,1,0,0,0,0,0,0,0,0,38,3,0,Split,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Ivy,NS,3,0,0,0,0,0,0,0,0,31,0,0,Split,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Xross,NS,5,0,0,0,1,0,0,0,0,57,2,1,Split,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Crws,FS,2,0,0,0,2,0,0,0,0,41,2,0,Ascent,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Killua,FS,2,0,0,0,0,0,0,0,0,42,2,0,Ascent,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
JitBoyS,FS,6,2,0,0,0,0,0,0,0,67,2,0,Ascent,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
primmie,FS,8,0,0,0,0,0,0,0,0,51,0,0,Ascent,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
seph1roth,FS,2,1,0,0,0,1,0,0,0,35,2,0,Ascent,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Rb,NS,2,1,1,0,0,0,0,0,0,62,0,1,Ascent,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Dambi,NS,1,0,0,0,0,0,0,0,0,32,0,1,Ascent,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Francis,NS,1,1,1,1,0,0,0,0,0,78,1,1,Ascent,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Ivy,NS,3,0,0,0,0,0,0,0,0,49,0,0,Ascent,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Xross,NS,4,1,0,0,0,0,0,0,0,61,1,0,Ascent,2026-07-17 04:00:00,https://www.vlr.gg/698886/full-sense-vs-nongshim-redforce-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
free1ng,KRX,17,3,1,0,0,2,0,0,0,60,0,4,all,2026-07-17 07:00:00,https://www.vlr.gg/698887/kiwoom-drx-vs-detonation-focusme-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
MaKo,KRX,7,0,2,0,1,1,0,0,0,57,6,1,all,2026-07-17 07:00:00,https://www.vlr.gg/698887/kiwoom-drx-vs-detonation-focusme-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
BeYN,KRX,10,3,0,0,1,1,0,0,0,58,19,3,all,2026-07-17 07:00:00,https://www.vlr.gg/698887/kiwoom-drx-vs-detonation-focusme-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
HYUNMIN,KRX,6,3,0,0,0,1,0,0,0,54,2,0,all,2026-07-17 07:00:00,https://www.vlr.gg/698887/kiwoom-drx-vs-detonation-focusme-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Flicker,KRX,3,4,0,0,0,0,0,0,0,36,1,1,all,2026-07-17 07:00:00,https://www.vlr.gg/698887/kiwoom-drx-vs-detonation-focusme-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Meiy,DFM,10,2,1,0,0,0,0,0,0,54,1,1,all,2026-07-17 07:00:00,https://www.vlr.gg/698887/kiwoom-drx-vs-detonation-focusme-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Akame,DFM,12,3,0,0,0,0,0,0,0,65,9,3,all,2026-07-17 07:00:00,https://www.vlr.gg/698887/kiwoom-drx-vs-detonation-focusme-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
SSeeS,DFM,4,2,0,0,0,0,0,0,0,39,1,1,all,2026-07-17 07:00:00,https://www.vlr.gg/698887/kiwoom-drx-vs-detonation-focusme-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
Caedye,DFM,4,2,1,0,0,0,0,0,0,46,1,1,all,2026-07-17 07:00:00,https://www.vlr.gg/698887/kiwoom-drx-vs-detonation-focusme-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
yatsuka,DFM,4,4,0,0,0,0,0,0,0,53,6,2,all,2026-07-17 07:00:00,https://www.vlr.gg/698887/kiwoom-drx-vs-detonation-focusme-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
free1ng,KRX,4,1,0,0,0,1,0,0,0,44,0,0,Split,2026-07-17 07:00:00,https://www.vlr.gg/698887/kiwoom-drx-vs-detonation-focusme-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
MaKo,KRX,3,0,2,0,0,0,0,0,0,69,1,0,Split,2026-07-17 07:00:00,https://www.vlr.gg/698887/kiwoom-drx-vs-detonation-focusme-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
BeYN,KRX,5,2,0,0,0,0,0,0,0,57,7,0,Split,2026-07-17 07:00:00,https://www.vlr.gg/698887/kiwoom-drx-vs-detonation-focusme-vct-2026-pacific-stage-2-w1,VCT 2026: Pacific Stage 2
