teamA,map,side,teamB,rndA,rndB,round,winCon,date,map_order,event,source_url
TEC,Lotus,atk,AG,0,1,13,elim,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,atk,AG,0,1,14,defus,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,atk,AG,1,0,15,elim,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,atk,AG,0,1,16,defus,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,atk,AG,0,1,17,tim,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,atk,AG,1,0,18,elim,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,atk,AG,0,1,19,defus,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,atk,AG,0,1,20,defus,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,def,AG,0,1,1,elim,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,def,AG,0,1,2,elim,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,def,AG,1,0,3,defus,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,def,AG,0,1,4,elim,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,def,AG,0,1,5,elim,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,def,AG,1,0,6,defus,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,def,AG,0,1,7,elim,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,def,AG,0,1,8,boom,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,def,AG,1,0,9,defus,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,def,AG,1,0,10,elim,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,def,AG,1,0,11,elim,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Lotus,def,AG,0,1,12,elim,2026-03-31 05:00:00,0,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,atk,AG,1,0,1,elim,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,atk,AG,1,0,2,elim,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,atk,AG,0,1,3,defus,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,atk,AG,1,0,4,elim,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,atk,AG,1,0,5,boom,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,atk,AG,0,1,6,defus,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,atk,AG,1,0,7,elim,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,atk,AG,1,0,8,boom,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,atk,AG,0,1,9,defus,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,atk,AG,1,0,10,elim,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,atk,AG,1,0,11,elim,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,atk,AG,0,1,12,defus,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,def,AG,0,1,13,elim,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,def,AG,1,0,14,elim,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,def,AG,1,0,15,defus,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,def,AG,1,0,16,elim,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
TEC,Bind,def,AG,1,0,17,defus,2026-03-31 05:00:00,1,VCT 2026: China Stage 1,https://www.vlr.gg/642914/titan-esports-club-vs-all-gamers-vct-2026-china-stage-1-w1
