teamA,map,side,teamB,rndA,rndB,round,winCon,date,map_order,event,source_url
NAVI,Split,def,FNC,0,1,23,elim,2026-02-04 11:00:00,0,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,atk,FNC,0,1,13,elim,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,atk,FNC,0,1,14,defus,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,atk,FNC,1,0,15,elim,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,atk,FNC,1,0,16,elim,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,atk,FNC,1,0,17,elim,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,atk,FNC,1,0,18,boom,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,atk,FNC,1,0,19,elim,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,def,FNC,1,0,1,elim,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,def,FNC,1,0,2,elim,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,def,FNC,1,0,3,elim,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
NAVI,Breeze,def,FNC,0,1,4,elim,2026-02-04 11:00:00,1,VCT 2026: EMEA Kickoff,https://www.vlr.gg/594757/natus-vincere-vs-fnatic-vct-2026-emea-kickoff-mr3
