teamA,map,side,teamB,rndA,rndB,round,winCon,date,map_order,event,source_url
LEV,Haven,atk,FUR,1,0,1,elim,2026-07-16 17:00:00,0,VCT 2026: Americas Stage 2,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1
LEV,Haven,atk,FUR,1,0,2,boom,2026-07-16 17:00:00,0,VCT 2026: Americas Stage 2,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1
LEV,Haven,atk,FUR,1,0,3,elim,2026-07-16 17:00:00,0,VCT 2026: Americas Stage 2,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1
LEV,Haven,atk,FUR,1,0,4,boom,2026-07-16 17:00:00,0,VCT 2026: Americas Stage 2,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1
LEV,Haven,atk,FUR,1,0,5,elim,2026-07-16 17:00:00,0,VCT 2026: Americas Stage 2,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1
LEV,Haven,atk,FUR,1,0,6,elim,2026-07-16 17:00:00,0,VCT 2026: Americas Stage 2,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1
LEV,Haven,atk,FUR,1,0,7,boom,2026-07-16 17:00:00,0,VCT 2026: Americas Stage 2,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1
LEV,Haven,atk,FUR,1,0,8,elim,2026-07-16 17:00:00,0,VCT 2026: Americas Stage 2,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1
LEV,Haven,atk,FUR,0,1,9,defus,2026-07-16 17:00:00,0,VCT 2026: Americas Stage 2,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1
LEV,Haven,atk,FUR,1,0,10,boom,2026-07-16 17:00:00,0,VCT 2026: Americas Stage 2,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1
