team_a,team_b,team_a_economy,team_b_economy,round,team_a_bank,team_b_bank,map,date,source_url,event
LEV,FUR,4050,4050,1,0.0k,0.1k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,14100,1500,2,5.1k,9.1k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,15500,21050,3,16.4k,0.8k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,22950,8700,4,18.4k,8.3k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,24750,23900,5,19.2k,4.1k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,24900,11000,6,17.3k,9.4k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,25950,22900,7,25.6k,2.4k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,25800,22500,8,25.2k,1.7k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,25800,10550,9,33.1k,7.5k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,25350,26150,10,19.2k,9.2k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,25950,25500,11,22.8k,6.7k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,25950,26050,12,6.9k,4.6k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,3800,4350,13,0.1k,0.1k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,15950,3050,14,1.4k,9.3k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,13750,22550,15,14.1k,1.1k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,20800,20750,16,3.4k,4.7k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,23400,16600,17,7.7k,0.3k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,18900,23350,18,3.8k,5.4k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,7300,22600,19,10.1k,4.0k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,21300,23050,20,4.4k,3.6k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,18450,21750,21,1.7k,4.4k,Haven,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,4200,3900,1,0.0k,0.1k,Sunset,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,1650,15350,2,9.1k,5.4k,Sunset,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,21900,17950,3,0.4k,9.3k,Sunset,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,11300,22800,4,9.2k,19.2k,Sunset,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,21200,24250,5,3.3k,24.3k,Sunset,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,11050,23450,6,8.3k,25.2k,Sunset,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,21600,23750,7,3.0k,25.9k,Sunset,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,16250,23650,8,4.2k,21.6k,Sunset,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,20300,24050,9,0.4k,14.9k,Sunset,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,19800,22450,10,2.9k,4.5k,Sunset,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,5050,25550,11,10.0k,6.9k,Sunset,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,23000,24250,12,0.5k,4.0k,Sunset,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,4200,3700,13,0.0k,0.2k,Sunset,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,11000,17350,14,0.9k,1.0k,Sunset,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,4150,4300,1,0.3k,0.1k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,1250,16150,2,9.5k,3.7k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,22000,18950,3,0.4k,15.3k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,10550,24150,4,7.6k,18.3k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,19800,24450,5,4.2k,24.7k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,18700,24450,6,3.6k,26.6k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,21000,25950,7,11.0k,11.9k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,22200,22650,8,16.7k,7.9k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,24000,21400,9,23.9k,4.7k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,24100,20600,10,27.3k,2.4k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,24000,21200,11,14.5k,5.3k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,24300,16000,12,14.5k,0.3k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,4200,4100,13,0.2k,0.1k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,14450,1950,14,4.3k,8.6k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,15400,22100,15,15.1k,0.4k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,22900,10350,16,9.7k,7.6k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,23000,22650,17,13.3k,1.3k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,23100,16150,18,6.7k,2.8k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,12950,22150,19,8.3k,3.8k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,24300,5300,20,11.9k,9.5k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
LEV,FUR,23800,22400,21,21.9k,0.9k,Split,2026-07-16 17:00:00,https://www.vlr.gg/706349/leviat-n-vs-furia-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
SEN,C9,3600,3600,1,0.2k,0.2k,Summit,2026-07-16 20:20:00,https://www.vlr.gg/706350/sentinels-vs-cloud9-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
SEN,C9,15200,2400,2,2.5k,7.9k,Summit,2026-07-16 20:20:00,https://www.vlr.gg/706350/sentinels-vs-cloud9-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
SEN,C9,17300,20200,3,14.4k,1.4k,Summit,2026-07-16 20:20:00,https://www.vlr.gg/706350/sentinels-vs-cloud9-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
SEN,C9,21450,17550,4,4.2k,4.2k,Summit,2026-07-16 20:20:00,https://www.vlr.gg/706350/sentinels-vs-cloud9-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
SEN,C9,11000,19950,5,9.0k,11.1k,Summit,2026-07-16 20:20:00,https://www.vlr.gg/706350/sentinels-vs-cloud9-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
SEN,C9,19650,21350,6,6.6k,21.5k,Summit,2026-07-16 20:20:00,https://www.vlr.gg/706350/sentinels-vs-cloud9-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
SEN,C9,19650,20150,7,9.9k,12.7k,Summit,2026-07-16 20:20:00,https://www.vlr.gg/706350/sentinels-vs-cloud9-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
SEN,C9,9450,21850,8,10.9k,12.2k,Summit,2026-07-16 20:20:00,https://www.vlr.gg/706350/sentinels-vs-cloud9-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
SEN,C9,24500,17700,9,13.7k,5.7k,Summit,2026-07-16 20:20:00,https://www.vlr.gg/706350/sentinels-vs-cloud9-vct-2026-americas-stage-2-w1,VCT 2026: Americas Stage 2
