player,team,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,map,date,source_url,event
iZu,T1,4,1,0,0,0,0,0,0,0,78,1,0,Pearl,2026-04-03 06:15:00,https://www.vlr.gg/644653/t1-vs-varrel-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
C1ndeR,VL,2,1,0,0,1,0,0,0,0,47,0,1,Pearl,2026-04-03 06:15:00,https://www.vlr.gg/644653/t1-vs-varrel-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Klaus,VL,0,1,0,0,0,0,0,0,0,32,0,0,Pearl,2026-04-03 06:15:00,https://www.vlr.gg/644653/t1-vs-varrel-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
oonzmlp,VL,1,0,0,0,0,0,0,0,0,37,3,0,Pearl,2026-04-03 06:15:00,https://www.vlr.gg/644653/t1-vs-varrel-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Zexy,VL,0,0,0,0,0,1,0,0,0,34,0,0,Pearl,2026-04-03 06:15:00,https://www.vlr.gg/644653/t1-vs-varrel-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
XuNa,VL,5,0,0,0,0,0,0,0,0,58,0,0,Pearl,2026-04-03 06:15:00,https://www.vlr.gg/644653/t1-vs-varrel-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Rb,NS,6,3,0,0,1,0,0,0,0,38,11,0,all,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Dambi,NS,7,1,0,0,1,0,0,0,0,42,0,0,all,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Francis,NS,9,4,0,0,2,0,0,0,0,41,6,0,all,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Ivy,NS,15,0,2,0,3,0,0,0,0,55,1,2,all,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Xross,NS,8,3,0,0,1,0,0,0,0,45,6,2,all,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Jinggg,PRX,14,5,1,1,0,0,0,0,0,70,3,2,all,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
invy,PRX,9,3,0,0,0,1,0,0,0,52,12,1,all,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
f0rsakeN,PRX,8,3,1,0,1,1,0,0,0,52,3,1,all,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
d4v41,PRX,9,1,1,0,0,0,0,0,0,50,2,0,all,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
something,PRX,11,4,1,0,2,0,0,0,0,53,1,2,all,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Rb,NS,2,1,0,0,1,0,0,0,0,33,4,0,Fracture,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Dambi,NS,5,1,0,0,1,0,0,0,0,38,0,0,Fracture,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Francis,NS,4,2,0,0,1,0,0,0,0,41,5,0,Fracture,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Ivy,NS,5,0,1,0,2,0,0,0,0,51,1,1,Fracture,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Xross,NS,4,1,0,0,1,0,0,0,0,52,1,2,Fracture,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Jinggg,PRX,6,3,0,1,0,0,0,0,0,75,0,1,Fracture,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
invy,PRX,4,0,0,0,0,0,0,0,0,45,7,1,Fracture,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
f0rsakeN,PRX,3,1,0,0,0,1,0,0,0,43,0,1,Fracture,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
d4v41,PRX,3,1,0,0,0,0,0,0,0,37,0,0,Fracture,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
something,PRX,4,2,0,0,0,0,0,0,0,46,0,2,Fracture,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Rb,NS,3,2,0,0,0,0,0,0,0,48,4,0,Split,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Dambi,NS,2,0,0,0,0,0,0,0,0,50,0,0,Split,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Francis,NS,2,1,0,0,0,0,0,0,0,35,0,0,Split,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Ivy,NS,5,0,1,0,1,0,0,0,0,56,0,1,Split,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Xross,NS,3,1,0,0,0,0,0,0,0,46,3,0,Split,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Jinggg,PRX,5,1,0,0,0,0,0,0,0,59,1,1,Split,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
invy,PRX,2,0,0,0,0,1,0,0,0,48,2,0,Split,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
f0rsakeN,PRX,3,1,1,0,1,0,0,0,0,63,3,0,Split,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
d4v41,PRX,4,0,1,0,0,0,0,0,0,67,1,0,Split,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
something,PRX,3,0,1,0,1,0,0,0,0,44,0,0,Split,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Rb,NS,1,0,0,0,0,0,0,0,0,34,3,0,Lotus,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Dambi,NS,0,0,0,0,0,0,0,0,0,37,0,0,Lotus,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Francis,NS,3,1,0,0,1,0,0,0,0,47,1,0,Lotus,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Ivy,NS,5,0,0,0,0,0,0,0,0,59,0,0,Lotus,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Xross,NS,1,1,0,0,0,0,0,0,0,37,2,0,Lotus,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Jinggg,PRX,3,1,1,0,0,0,0,0,0,75,2,0,Lotus,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
invy,PRX,3,3,0,0,0,0,0,0,0,63,3,0,Lotus,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
f0rsakeN,PRX,2,1,0,0,0,0,0,0,0,50,0,0,Lotus,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
d4v41,PRX,2,0,0,0,0,0,0,0,0,45,1,0,Lotus,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
something,PRX,4,2,0,0,1,0,0,0,0,68,1,0,Lotus,2026-04-04 04:00:00,https://www.vlr.gg/644654/nongshim-redforce-vs-paper-rex-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Crws,FS,4,1,0,0,1,1,0,0,0,54,10,1,all,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Killua,FS,9,3,0,0,1,0,0,0,0,62,4,1,all,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
JitBoyS,FS,7,1,1,0,0,0,0,0,0,49,1,0,all,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
primmie,FS,7,1,1,0,1,0,0,0,0,76,4,1,all,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Leviathan,FS,6,1,0,0,2,0,0,0,0,51,1,1,all,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Meiy,DFM,8,0,1,0,1,0,0,0,0,55,0,2,all,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Akame,DFM,5,1,1,0,1,1,0,0,0,62,1,1,all,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
SSeeS,DFM,4,0,0,0,0,0,0,0,0,47,3,0,all,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Caedye,DFM,4,0,1,0,0,0,0,0,0,44,0,0,all,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
yatsuka,DFM,6,0,0,0,0,2,0,0,0,41,9,0,all,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Crws,FS,3,0,0,0,1,1,0,0,0,70,6,1,Pearl,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Killua,FS,6,2,0,0,0,0,0,0,0,71,3,1,Pearl,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
JitBoyS,FS,3,0,1,0,0,0,0,0,0,49,0,0,Pearl,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
primmie,FS,2,1,1,0,1,0,0,0,0,86,2,0,Pearl,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Leviathan,FS,2,0,0,0,0,0,0,0,0,27,0,1,Pearl,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Meiy,DFM,3,0,1,0,1,0,0,0,0,55,0,2,Pearl,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Akame,DFM,4,0,1,0,0,1,0,0,0,65,0,0,Pearl,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
SSeeS,DFM,2,0,0,0,0,0,0,0,0,53,1,0,Pearl,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Caedye,DFM,2,0,0,0,0,0,0,0,0,41,0,0,Pearl,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
yatsuka,DFM,1,0,0,0,0,0,0,0,0,38,5,0,Pearl,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Crws,FS,1,1,0,0,0,0,0,0,0,37,4,0,Bind,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
Killua,FS,3,1,0,0,1,0,0,0,0,53,1,0,Bind,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
JitBoyS,FS,4,1,0,0,0,0,0,0,0,49,1,0,Bind,2026-04-04 07:10:00,https://www.vlr.gg/644655/full-sense-vs-detonation-focusme-vct-2026-pacific-stage-1-w1,VCT 2026: Pacific Stage 1
