team_a,team_b,team_a_economy,team_b_economy,round,team_a_bank,team_b_bank,map,date,source_url,event
TL,PRX,21000,22050,16,2.2k,5.4k,Haven,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,18700,17100,17,0.9k,2.7k,Haven,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,21800,15650,18,4.1k,0.8k,Haven,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,23750,17350,19,12.4k,0.5k,Haven,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,20700,19400,20,3.7k,7.4k,Haven,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,4250,4050,1,0.1k,0.1k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,11850,13550,2,0.3k,3.2k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,4500,19650,3,9.8k,3.2k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,23050,22500,4,4.6k,10.4k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,19550,22500,5,0.7k,15.7k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,6100,22650,6,10.3k,20.3k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,24500,24050,7,13.5k,6.2k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,23800,10300,8,18.3k,8.3k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,21750,23550,9,7.3k,12.9k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,19500,25750,10,2.7k,10.0k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,17600,26350,11,2.3k,11.4k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,22550,21350,12,2.1k,1.2k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,3800,4050,13,0.1k,0.3k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,13950,3700,14,2.6k,9.2k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,15800,21600,15,11.6k,0.8k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,19950,22800,16,2.4k,8.3k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,22450,19050,17,9.4k,1.0k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,22050,7950,18,8.9k,7.6k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,23450,21500,19,9.6k,1.9k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,18550,22350,20,1.5k,11.9k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,14950,23450,21,0.4k,18.6k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,22550,23450,22,7.8k,11.4k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TL,PRX,23100,22300,23,7.8k,3.4k,Lotus,2026-09-24 05:00:00,https://www.vlr.gg/753455/team-liquid-vs-paper-rex-valorant-champions-2026-opening-c,Valorant Champions 2026
TYL,G2,3650,4050,1,0.3k,0.2k,Lotus,2026-09-24 08:25:00,https://www.vlr.gg/753454/tyloo-vs-g2-esports-valorant-champions-2026-opening-c,Valorant Champions 2026
TYL,G2,3800,17100,2,6.8k,1.0k,Lotus,2026-09-24 08:25:00,https://www.vlr.gg/753454/tyloo-vs-g2-esports-valorant-champions-2026-opening-c,Valorant Champions 2026
TYL,G2,19500,11150,3,0.9k,9.7k,Lotus,2026-09-24 08:25:00,https://www.vlr.gg/753454/tyloo-vs-g2-esports-valorant-champions-2026-opening-c,Valorant Champions 2026
TYL,G2,21450,19000,4,9.4k,1.1k,Lotus,2026-09-24 08:25:00,https://www.vlr.gg/753454/tyloo-vs-g2-esports-valorant-champions-2026-opening-c,Valorant Champions 2026
TYL,G2,22750,14100,5,21.5k,4.9k,Lotus,2026-09-24 08:25:00,https://www.vlr.gg/753454/tyloo-vs-g2-esports-valorant-champions-2026-opening-c,Valorant Champions 2026
TYL,G2,23050,11250,6,27.9k,10.3k,Lotus,2026-09-24 08:25:00,https://www.vlr.gg/753454/tyloo-vs-g2-esports-valorant-champions-2026-opening-c,Valorant Champions 2026
TYL,G2,20750,22500,7,26.0k,4.0k,Lotus,2026-09-24 08:25:00,https://www.vlr.gg/753454/tyloo-vs-g2-esports-valorant-champions-2026-opening-c,Valorant Champions 2026
TYL,G2,25650,20200,8,17.4k,7.8k,Lotus,2026-09-24 08:25:00,https://www.vlr.gg/753454/tyloo-vs-g2-esports-valorant-champions-2026-opening-c,Valorant Champions 2026
TYL,G2,23550,24000,9,7.7k,11.9k,Lotus,2026-09-24 08:25:00,https://www.vlr.gg/753454/tyloo-vs-g2-esports-valorant-champions-2026-opening-c,Valorant Champions 2026
TYL,G2,24450,21500,10,18.7k,7.1k,Lotus,2026-09-24 08:25:00,https://www.vlr.gg/753454/tyloo-vs-g2-esports-valorant-champions-2026-opening-c,Valorant Champions 2026
TYL,G2,23050,25050,11,9.2k,13.9k,Lotus,2026-09-24 08:25:00,https://www.vlr.gg/753454/tyloo-vs-g2-esports-valorant-champions-2026-opening-c,Valorant Champions 2026
TYL,G2,20450,25800,12,2.0k,15.9k,Lotus,2026-09-24 08:25:00,https://www.vlr.gg/753454/tyloo-vs-g2-esports-valorant-champions-2026-opening-c,Valorant Champions 2026
TYL,G2,3600,3950,13,0.2k,0.3k,Lotus,2026-09-24 08:25:00,https://www.vlr.gg/753454/tyloo-vs-g2-esports-valorant-champions-2026-opening-c,Valorant Champions 2026
TYL,G2,3400,16200,14,7.5k,2.8k,Lotus,2026-09-24 08:25:00,https://www.vlr.gg/753454/tyloo-vs-g2-esports-valorant-champions-2026-opening-c,Valorant Champions 2026
TYL,G2,19850,18450,15,0.9k,14.7k,Lotus,2026-09-24 08:25:00,https://www.vlr.gg/753454/tyloo-vs-g2-esports-valorant-champions-2026-opening-c,Valorant Champions 2026
